person	personLabel	university	location	organisation
http://www.wikidata.org/entity/Q1618475	Hilding Kjellman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q10512878
http://www.wikidata.org/entity/Q1618475	Hilding Kjellman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q10532337
http://www.wikidata.org/entity/Q1663709	Johannes Rudbeckius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10406532	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1676768	Jaan Puhvel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1770	http://www.wikidata.org/entity/Q168756
http://www.wikidata.org/entity/Q1677426	Jacob Axel Josephson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1682340	Jan G. Waldenström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1682340	Jan G. Waldenström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q1692096	Johan Vising	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q104891	http://www.wikidata.org/entity/Q371522
http://www.wikidata.org/entity/Q1692098	Johan Waldenström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26268	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1763226	Carl Bovallius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3438210	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1771028	Stefan Bengtson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q1420103
http://www.wikidata.org/entity/Q1773640	Christian Peder Bianco Boeck	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q108988	http://www.wikidata.org/entity/Q186285
http://www.wikidata.org/entity/Q1773640	Christian Peder Bianco Boeck	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q108988	http://www.wikidata.org/entity/Q486156
http://www.wikidata.org/entity/Q1777178	Nils Ahnlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q1782834	Torgny Segerstedt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10543924	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q1806170	Lars Anton Anjou	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10499767	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1858557	Peter Whittle	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q23661	http://www.wikidata.org/entity/Q35794
http://www.wikidata.org/entity/Q1858557	Peter Whittle	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q23661	http://www.wikidata.org/entity/Q230899
http://www.wikidata.org/entity/Q1926407	Henrik Schück	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1926407	Henrik Schück	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q1933369	Per Wästberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q1126918
http://www.wikidata.org/entity/Q1953586	Adam Kuhn	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q279890	http://www.wikidata.org/entity/Q49117
http://www.wikidata.org/entity/Q1959642	Harald Hjärne	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q58673911	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1992288	Nils Carl Gustaf Fersen Gyldenstolpe	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26515	http://www.wikidata.org/entity/Q1420103
http://www.wikidata.org/entity/Q1992475	Nils Wohlin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3433770	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2040678	Otto Steiger	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1731	http://www.wikidata.org/entity/Q498407
http://www.wikidata.org/entity/Q2040678	Otto Steiger	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1731	http://www.wikidata.org/entity/Q499451
http://www.wikidata.org/entity/Q2040678	Otto Steiger	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1731	http://www.wikidata.org/entity/Q500692
http://www.wikidata.org/entity/Q2040678	Otto Steiger	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1731	http://www.wikidata.org/entity/Q1751060
http://www.wikidata.org/entity/Q2047315	Willard Fiske	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q5366033	http://www.wikidata.org/entity/Q49115
http://www.wikidata.org/entity/Q2064881	Christian Eric Fahlcrantz	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10681131	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2066644	Sigurbjörn Einarsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1206821	http://www.wikidata.org/entity/Q196559
http://www.wikidata.org/entity/Q2070238	Percy Dudgeon Quensel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10577777	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2070238	Percy Dudgeon Quensel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10577777	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q2073153	Johan Adam Tingstadius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10570711	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2073933	Peter Beyerhaus	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q148499	http://www.wikidata.org/entity/Q153978
http://www.wikidata.org/entity/Q2156636	Johnny Munkhammar	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10526998	http://www.wikidata.org/entity/Q3100960
http://www.wikidata.org/entity/Q2214976	Salomon Eberhard Henschen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2214976	Salomon Eberhard Henschen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q2286404	Birger Ekeberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q2286404	Birger Ekeberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q2291097	Hans Forssell	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10512441	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2330447	John Axel Nannfeldt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26943	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2339653	Jan Mårtenson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q25286	http://www.wikidata.org/entity/Q1065
http://www.wikidata.org/entity/Q2364486	Frans Reinhold Kjellman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10700467	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q21578
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q49088
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q463613
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q1197895
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q2442802
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q2843047
http://www.wikidata.org/entity/Q2424495	Thomas Hakon Grönwall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10478016	http://www.wikidata.org/entity/Q7100878
http://www.wikidata.org/entity/Q2485795	Oscar Alin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10493877	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2518893	Carl Gustaf Malmström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10707844	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2550074	Warwick Tucker	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3130	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q101191639	Peter Kullring	http://www.wikidata.org/entity/Q371522	http://www.wikidata.org/entity/Q1799793	http://www.wikidata.org/entity/Q215363
http://www.wikidata.org/entity/Q101191639	Peter Kullring	http://www.wikidata.org/entity/Q371522	http://www.wikidata.org/entity/Q1799793	http://www.wikidata.org/entity/Q1543058
http://www.wikidata.org/entity/Q101191639	Peter Kullring	http://www.wikidata.org/entity/Q371522	http://www.wikidata.org/entity/Q1799793	http://www.wikidata.org/entity/Q17524769
http://www.wikidata.org/entity/Q102415985	Torgny H. Svensson	http://www.wikidata.org/entity/Q371522	http://www.wikidata.org/entity/Q25287	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q106856739	Gunilla Grahn-Hinnfors	http://www.wikidata.org/entity/Q371522	http://www.wikidata.org/entity/Q10540465	http://www.wikidata.org/entity/Q1559719
http://www.wikidata.org/entity/Q106856739	Gunilla Grahn-Hinnfors	http://www.wikidata.org/entity/Q371522	http://www.wikidata.org/entity/Q10540465	http://www.wikidata.org/entity/Q10718463
http://www.wikidata.org/entity/Q2573976	Peter Ascanius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q499429	http://www.wikidata.org/entity/Q186285
http://www.wikidata.org/entity/Q2600462	Sven Berggren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10532693	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2600462	Sven Berggren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10532693	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q2600492	Yngve Brilioth	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10718219	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2600492	Yngve Brilioth	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10718219	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q2600492	Yngve Brilioth	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10718219	http://www.wikidata.org/entity/Q917874
http://www.wikidata.org/entity/Q2620894	Fredrik Adam Smitt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26521	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2620894	Fredrik Adam Smitt	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26521	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q2640516	Per von Afzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3218189	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2642577	Aleksander Loit	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q102365	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2642577	Aleksander Loit	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q102365	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q2653181	Adolf Noreen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10728500	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2653181	Adolf Noreen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10728500	http://www.wikidata.org/entity/Q10550219
http://www.wikidata.org/entity/Q2706401	Abraham Langlet	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26518	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2706401	Abraham Langlet	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26518	http://www.wikidata.org/entity/Q836805
http://www.wikidata.org/entity/Q2734017	Finn Malmgren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10475816	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2760093	Anders Knutsson Ångström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3433770	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q2843692	Nils Hylander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2846475	Anders Spole	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10426477	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q2846475	Anders Spole	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10426477	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q2926186	Bror Hjorth	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10725711	http://www.wikidata.org/entity/Q167920
http://www.wikidata.org/entity/Q2940262	Ivar Afzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3041165	Sten Nordin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54356	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q3043068	Ib Friis	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q21182	http://www.wikidata.org/entity/Q186285
http://www.wikidata.org/entity/Q3087232	Fredrik Georg Afzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10495202	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3356174	Carl Axel Gottlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q999193	http://www.wikidata.org/entity/Q28695
http://www.wikidata.org/entity/Q3356174	Carl Axel Gottlund	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q999193	http://www.wikidata.org/entity/Q782246
http://www.wikidata.org/entity/Q3436863	Hans Dalborg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q992613	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3436863	Hans Dalborg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q992613	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q3444701	Ashk Dahlén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3616	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3454436	Gustaf Hallström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3438210	http://www.wikidata.org/entity/Q631844
http://www.wikidata.org/entity/Q3506241	Sven Magnus Aurivillius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q10549247
http://www.wikidata.org/entity/Q3566058	Karl Vilhelm Zetterstéen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10612116	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3566058	Karl Vilhelm Zetterstéen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10612116	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q3566428	Ulf Grenander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54764	http://www.wikidata.org/entity/Q49114
http://www.wikidata.org/entity/Q3566428	Ulf Grenander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54764	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q3566428	Ulf Grenander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54764	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q3700818	Dag Norberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q106909	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q3797350	Sune Ambrosiani	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10673304	http://www.wikidata.org/entity/Q1142142
http://www.wikidata.org/entity/Q3808869	Johann Jacob Ferber	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10543880	http://www.wikidata.org/entity/Q819312
http://www.wikidata.org/entity/Q3808928	Johannes Canuti Lenaeus	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10556910	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3827926	Laurentius Paulinus Gothus	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q984831	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q3867356	Alfred Lagerheim	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1748	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q4057912	Vladimir Admoni	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q656	http://www.wikidata.org/entity/Q4201561
http://www.wikidata.org/entity/Q4060509	Georg Alanus	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q176178	http://www.wikidata.org/entity/Q917874
http://www.wikidata.org/entity/Q4072784	Matvey Afonin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q649	http://www.wikidata.org/entity/Q4114364
http://www.wikidata.org/entity/Q4072784	Matvey Afonin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q649	http://www.wikidata.org/entity/Q27923720
http://www.wikidata.org/entity/Q4072784	Matvey Afonin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q649	http://www.wikidata.org/entity/Q58351705
http://www.wikidata.org/entity/Q4107873	Lars Johan Werle	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q25748	http://www.wikidata.org/entity/Q1543058
http://www.wikidata.org/entity/Q4110625	Karolina Widerström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10520535	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q4110942	Stig Wikander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3588743	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4114987	Erik Prosperin	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4177921	Ebbe Hertzberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q483871	http://www.wikidata.org/entity/Q486156
http://www.wikidata.org/entity/Q4181206	Svante Janson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4181206	Svante Janson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4214027	Alexander von Karamyschew	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q391979	http://www.wikidata.org/entity/Q4083975
http://www.wikidata.org/entity/Q4214027	Alexander von Karamyschew	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q391979	http://www.wikidata.org/entity/Q58351705
http://www.wikidata.org/entity/Q4241873	Erik Albert Holmgren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3433770	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4352611	Sten de Geer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54006791	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4352611	Sten de Geer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54006791	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q4352611	Sten de Geer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54006791	http://www.wikidata.org/entity/Q10512878
http://www.wikidata.org/entity/Q4353489	Karl Gustaf Westman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10512824	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4357564	Bo Reicke	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q372608
http://www.wikidata.org/entity/Q4409938	Jöns Svanberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10595631	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4409941	Lars Fredrik Svanberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3433770	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4412998	Wilhelm Gabriel Lagus	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q748533	http://www.wikidata.org/entity/Q28695
http://www.wikidata.org/entity/Q4569363	Per Beskow	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q4573501	Kenneth Hugdahl	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q26515	http://www.wikidata.org/entity/Q204457
http://www.wikidata.org/entity/Q4579325	Olav Gjærevoll	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q48723	http://www.wikidata.org/entity/Q314536
http://www.wikidata.org/entity/Q4794544	Arne Broman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q34	http://www.wikidata.org/entity/Q836805
http://www.wikidata.org/entity/Q4811427	Astrid Cleve	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4830282	Axel Hamberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10546040	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4898950	Betty Pettersson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10716051	http://www.wikidata.org/entity/Q10728379
http://www.wikidata.org/entity/Q4919717	Björn E. Lindblom	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q49213
http://www.wikidata.org/entity/Q4935571	Eva Andén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q10697709
http://www.wikidata.org/entity/Q4936707	Greta Arwidsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4936707	Greta Arwidsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4936707	Greta Arwidsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q3182302
http://www.wikidata.org/entity/Q4940250	Olga Botner	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q270	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4944209	Sara Danius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4944209	Sara Danius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4944209	Sara Danius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q230492
http://www.wikidata.org/entity/Q4944209	Sara Danius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q1126918
http://www.wikidata.org/entity/Q4944209	Sara Danius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q3110979
http://www.wikidata.org/entity/Q4946082	Asta Ekenvall	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q16496957	http://www.wikidata.org/entity/Q5587845
http://www.wikidata.org/entity/Q4946095	Karolina Ekholm	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4946095	Karolina Ekholm	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q54337	http://www.wikidata.org/entity/Q1061504
http://www.wikidata.org/entity/Q4947169	Elsa Eschelsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10602808	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q4948980	Ellen Fries	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10708219	http://www.wikidata.org/entity/Q10719198
http://www.wikidata.org/entity/Q4948980	Ellen Fries	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10708219	http://www.wikidata.org/entity/Q10726245
http://www.wikidata.org/entity/Q4948980	Ellen Fries	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10708219	http://www.wikidata.org/entity/Q18589787
http://www.wikidata.org/entity/Q4949712	Agnes Geijer	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10710237	http://www.wikidata.org/entity/Q631844
http://www.wikidata.org/entity/Q4951517	Madeleine Gustafsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q25287	http://www.wikidata.org/entity/Q1126918
http://www.wikidata.org/entity/Q4952317	Eva Hamilton	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q10550317	http://www.wikidata.org/entity/Q215363
http://www.wikidata.org/entity/Q4952414	Ingrid Hammarström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q3240427	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q4960104	Annette Kullenberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1754	http://www.wikidata.org/entity/Q1504847
http://www.wikidata.org/entity/Q4965552	Lena Marcusson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q4973721	http://www.wikidata.org/entity/Q185246
