http://www.wikidata.org/entity/Q1340404	Erik Benzelius the younger	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q954811	Johan Gunnar Andersson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q1346792	Tamerlan Thorell	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q905812	Albert Atterberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1041127	Carl Wilhelm Samuel Aurivillius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1266230	Johannes Gezelius the elder	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q993166	Erik Benzelius the Elder	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1353945	Eric Gustaf Lidbeck	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q942078	Carl Skottsberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q942078	Carl Skottsberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q956772
http://www.wikidata.org/entity/Q1340357	Jacob Benzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q942703	Alf Ross	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q186285
http://www.wikidata.org/entity/Q1039038	Carl Johan Malmsten	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1039377	Carl Larsson Kämpe	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q953058
http://www.wikidata.org/entity/Q949505	Knut Lundmark	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q980778	Samuel Klingenstierna	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1168281	Carl Fredrik Mennander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q414481
http://www.wikidata.org/entity/Q1551603	Magnus Blix	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1551603	Magnus Blix	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q935013	Göran Malmqvist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q127990
http://www.wikidata.org/entity/Q935013	Göran Malmqvist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q1356463	Sten Selander	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1554797	Gunnar Säve-Söderbergh	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1064466	Oscar Almgren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1087036	Christopher Tärnström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q605901
http://www.wikidata.org/entity/Q1554742	Gunnar Heckscher	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1554742	Gunnar Heckscher	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q974834	Erik Stensiö	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q902797	Johan Gottschalk Wallerius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1162483	Daniel Lorenz Salthenius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q672420
http://www.wikidata.org/entity/Q1527706	Matthias Norberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1527706	Matthias Norberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q940383	Henrik Samuel Nyberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1348320	Nils Christoffer Dunér	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1348320	Nils Christoffer Dunér	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q1584416	Harald Bergström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1584416	Harald Bergström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q836805
http://www.wikidata.org/entity/Q1368035	Yngve Larsson	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1301050	Arvid Lindström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q1502802	Geo Widengren	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1039042	Carl Johan Tornberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q218506
http://www.wikidata.org/entity/Q1527689	Michael Eneman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q1387593	Waloddi Weibull	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q1555719	Gustav Cassel	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q929396	Carl-Gustav Esseen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q929396	Carl-Gustav Esseen	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q933386	Tor Andræ	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q933386	Tor Andræ	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
http://www.wikidata.org/entity/Q1296480	Efraim Liljequist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
